id|.order_no|.user_id|.status|.amount|.receiver_name|.receiver_phone|.remark|.create_time|.order_date
1495|.SO0000001495|.25638|.PAID|.12380.08|.王峰|.13132793935|.这些备注|.2026-08-25 08:44:49|.2026-08-25
1496|.SO0000001496|.10588|.PAID|.1049.73|.高文|.13292431535|.法律备注|.2026-07-27 19:59:52|.2026-07-27
1497|.SO0000001497|.16550|.CREATED|.355.87|.傅帅|.13018850671|.拥有备注|.2026-06-28 07:14:55|.2026-06-28
1498|.SO0000001498|.10517|.SHIPPED|.5156.89|.李玉梅|.13173082354|.免费备注|.2026-08-28 18:29:58|.2026-08-28
1499|.SO0000001499|.56939|.CREATED|.11051.91|.陈萍|.13396053375|.密码备注|.2026-07-30 05:45:01|.2026-07-30
1500|.SO0000001500|.14863|.PAID|.2757.19|.赵荣|.13735837648|.|.2026-07-01 17:00:04|.2026-07-01
1501|.SO0000001501|.34495|.CANCELED|.5324.95|.马桂兰|.13162516341|.的话备注|.2026-08-31 04:15:07|.2026-08-31
1502|.SO0000001502|.24620|.PAID|.225.99|.余建国|.13692363601|.简介备注|.2026-08-02 15:30:10|.2026-08-02
1503|.SO0000001503|.33989|.PAID|.9132.56|.宗秀云|.13956848216|.|.2026-07-04 02:45:13|.2026-07-04
1504|.SO0000001504|.33537|.SHIPPED|.8778.32|.赵斌|.13472520329|.|.2026-09-03 14:00:16|.2026-09-03
1505|.SO0000001505|.55729|.PAID|.364.62|.李想|.13079856763|.虽然备注|.2026-08-05 01:15:19|.2026-08-05
1506|.SO0000001506|.17630|.CANCELED|.4134.84|.丁凤英|.13142288271|.事情备注|.2026-07-07 12:30:22|.2026-07-07
1507|.SO0000001507|.40106|.DONE|.11565.88|.乔婷|.13838642660|.位置备注|.2026-09-06 23:45:25|.2026-09-06
1508|.SO0000001508|.22981|.SHIPPED|.17534.88|.王艳|.13621191138|.完成备注|.2026-08-08 11:00:28|.2026-08-08
1509|.SO0000001509|.52817|.CANCELED|.13331.17|.朱伟|.13589267375|.|.2026-07-10 22:15:31|.2026-07-10
1510|.SO0000001510|.19020|.PAID|.13457.09|.李晨|.13282479018|.还有备注|.2026-09-09 09:30:34|.2026-09-09
1511|.SO0000001511|.32282|.PAID|.6921.63|.孙岩|.13527860886|.完成备注|.2026-08-11 20:45:37|.2026-08-11
1512|.SO0000001512|.33140|.CANCELED|.18821.47|.杜瑞|.13701440051|.次数备注|.2026-07-13 08:00:40|.2026-07-13
1513|.SO0000001513|.8686|.PAID|.6042.67|.张玉珍|.13832774730|.主要备注|.2026-09-12 19:15:43|.2026-09-12
1514|.SO0000001514|.18526|.SHIPPED|.8584.58|.陈莉|.13898849248|.同时备注|.2026-08-14 06:30:46|.2026-08-14
1515|.SO0000001515|.35954|.SHIPPED|.1898.24|.房倩|.13489229652|.不是备注|.2026-07-16 17:45:49|.2026-07-16
1516|.SO0000001516|.7018|.PAID|.11684.74|.汤丽华|.13531472837|.一直备注|.2026-09-15 05:00:52|.2026-09-15
1517|.SO0000001517|.26662|.CREATED|.12403.71|.赵波|.13720875371|.然后备注|.2026-08-17 16:15:55|.2026-08-17
1518|.SO0000001518|.49519|.DONE|.7308.98|.刘婷|.13323704762|.显示备注|.2026-07-19 03:30:58|.2026-07-19
1519|.SO0000001519|.21427|.PAID|.11846.15|.胡柳|.13607901428|.社会备注|.2026-09-18 14:46:01|.2026-09-18
1520|.SO0000001520|.2162|.DONE|.9999999.99|.吕红梅|.13232111687|.关系备注|.2026-08-20 02:01:04|.2026-08-20
1521|.SO0000001521|.31837|.PAID|.1154.14|.楚璐|.13188858595|.联系备注|.2026-07-22 13:16:07|.2026-07-22
1522|.SO0000001522|.142|.SHIPPED|.14646.2|.萧建|.13027022230|.经营备注|.2026-06-23 00:31:10|.2026-06-23
1523|.SO0000001523|.58999|.CREATED|.13406.96|.王莹|.13979398211|.销售备注|.2026-08-23 11:46:13|.2026-08-23
1524|.SO0000001524|.14259|.SHIPPED|.19454.49|.章桂芳|.13732673910|.客户备注|.2026-07-25 23:01:16|.2026-07-25
1525|.SO0000001525|.50725|.PAID|.8212.43|.王春梅|.13378422092|.责任备注|.2026-06-26 10:16:19|.2026-06-26
1526|.SO0000001526|.9794|.CANCELED|.12957.38|.胡鑫|.13956827473|.|.2026-08-26 21:31:22|.2026-08-26
1527|.SO0000001527|.3050|.PAID|.19550.56|.李柳|.13153463068|.全国备注|.2026-07-28 08:46:25|.2026-07-28
1528|.SO0000001528|.31012|.SHIPPED|.9351.87|.鞠峰|.13300147982|.不是备注|.2026-06-29 20:01:28|.2026-06-29
1529|.SO0000001529|.22710|.CANCELED|.7134.66|.陶健|.13545574120|.更多备注|.2026-08-29 07:16:31|.2026-08-29
1530|.SO0000001530|.39504|.PAID|.14260.89|.李伟|.13979423468|.只有备注|.2026-07-31 18:31:34|.2026-07-31
1531|.SO0000001531|.21131|.CREATED|.3825.5|.顾成|.13089151533|.朋友备注|.2026-07-02 05:46:37|.2026-07-02
1532|.SO0000001532|.39670|.PAID|.14927.6|.丁莹|.13019488127|.说明备注|.2026-09-01 17:01:40|.2026-09-01
1533|.SO0000001533|.55085|.PAID|.2985.79|.王淑华|.13923566947|.通过备注|.2026-08-03 04:16:43|.2026-08-03
1534|.SO0000001534|.22457|.PAID|.18862.69|.徐东|.13042192147|.可以备注|.2026-07-05 15:31:46|.2026-07-05
1535|.SO0000001535|.27555|.CANCELED|.4422.09|.卢想|.13388637888|.工具备注|.2026-09-04 02:46:49|.2026-09-04
1536|.SO0000001536|.23148|.SHIPPED|.17132.51|.彭凤英|.13440983885|.大小备注|.2026-08-06 14:01:52|.2026-08-06
1537|.SO0000001537|.55055|.DONE|.12321.05|.罗婷|.13507570505|.|.2026-07-08 01:16:55|.2026-07-08
1538|.SO0000001538|.37679|.PAID|.13326.31|.吴秀英|.13778625945|.电影备注|.2026-09-07 12:31:58|.2026-09-07
1539|.SO0000001539|.18207|.SHIPPED|.15114.23|.朱玉兰|.13418956835|.有限备注|.2026-08-09 23:47:01|.2026-08-09
1540|.SO0000001540|.2065|.DONE|.621.28|.李兰英|.13140710247|.威望备注|.2026-07-11 11:02:04|.2026-07-11
1541|.SO0000001541|.56194|.CREATED|.11192.85|.杨淑华|.13267723985|.研究备注|.2026-09-10 22:17:07|.2026-09-10
1542|.SO0000001542|.59575|.DONE|.10885.77|.高娜|.13320552806|.实现备注|.2026-08-12 09:32:10|.2026-08-12
1543|.SO0000001543|.52048|.SHIPPED|.12227.24|.邓玉英|.13241938841|.自己备注|.2026-07-14 20:47:13|.2026-07-14
1544|.SO0000001544|.48878|.CREATED|.3210.95|.段帆|.13602906271|.次数备注|.2026-09-13 08:02:16|.2026-09-13
1545|.SO0000001545|.6266|.DONE|.14640.04|.曾颖|.13851550262|.位置备注|.2026-08-15 19:17:19|.2026-08-15
1546|.SO0000001546|.37027|.DONE|.601.9|.刘秀荣|.13445021483|.不能备注|.2026-07-17 06:32:22|.2026-07-17
1547|.SO0000001547|.8841|.PAID|.15861.11|.蔡峰|.13687604366|.建设备注|.2026-09-16 17:47:25|.2026-09-16
1548|.SO0000001548|.50114|.PAID|.17042.13|.王彬|.13718696773|.投资备注|.2026-08-18 05:02:28|.2026-08-18
1549|.SO0000001549|.43069|.DONE|.12306.67|.李秀英|.13013477965|.欢迎备注|.2026-07-20 16:17:31|.2026-07-20
1550|.SO0000001550|.29308|.SHIPPED|.1888.58|.陈东|.13524115875|.一个备注|.2026-06-21 03:32:34|.2026-06-21
1551|.SO0000001551|.41910|.DONE|.18831.72|.龚桂芝|.13260048274|.时间备注|.2026-08-21 14:47:37|.2026-08-21
1552|.SO0000001552|.51265|.PAID|.15974.89|.姚鑫|.13422174184|.|.2026-07-23 02:02:40|.2026-07-23
1553|.SO0000001553|.16100|.PAID|.19490.99|.徐平|.13941318692|.不要备注|.2026-06-24 13:17:43|.2026-06-24
1554|.SO0000001554|.26025|.DONE|.5996.13|.赵艳|.13020459650|.广告备注|.2026-08-24 00:32:46|.2026-08-24
1555|.SO0000001555|.30470|.PAID|.3881.47|.刘华|.13319805627|.设计备注|.2026-07-26 11:47:49|.2026-07-26
1556|.SO0000001556|.49241|.CREATED|.16781.08|.周畅|.13006072598|.回复备注|.2026-06-27 23:02:52|.2026-06-27
1557|.SO0000001557|.56407|.CANCELED|.3727.86|.赵荣|.13511054470|.注意备注|.2026-08-27 10:17:55|.2026-08-27
1558|.SO0000001558|.47814|.PAID|.8457.03|.萧兰英|.13666515030|.|.2026-07-29 21:32:58|.2026-07-29
1559|.SO0000001559|.12232|.PAID|.19510.54|.龚建华|.13162270633|.专业备注|.2026-06-30 08:48:01|.2026-06-30
1560|.SO0000001560|.44336|.CREATED|.16371.66|.李浩|.13870078478|.发表备注|.2026-08-30 20:03:04|.2026-08-30
1561|.SO0000001561|.32302|.CREATED|.9820.95|.李丹|.13888085579|.非常备注|.2026-08-01 07:18:07|.2026-08-01
1562|.SO0000001562|.20144|.PAID|.1308.34|.王淑兰|.13358173919|.系统备注|.2026-07-03 18:33:10|.2026-07-03
1563|.SO0000001563|.18814|.SHIPPED|.164.47|.朱玉梅|.13610630952|.|.2026-09-02 05:48:13|.2026-09-02
1564|.SO0000001564|.16839|.PAID|.6394.9|.黄建军|.13364293881|.部分备注|.2026-08-04 17:03:16|.2026-08-04
1565|.SO0000001565|.29248|.SHIPPED|.267.61|.沈岩|.13358036593|.认为备注|.2026-07-06 04:18:19|.2026-07-06
1566|.SO0000001566|.53925|.DONE|.17486.98|.齐畅|.13229356258|.帮助备注|.2026-09-05 15:33:22|.2026-09-05
1567|.SO0000001567|.5073|.PAID|.9827.49|.祝琴|.13131736602|.威望备注|.2026-08-07 02:48:25|.2026-08-07
1568|.SO0000001568|.18642|.DONE|.7643.01|.吴淑华|.13102649913|.|.2026-07-09 14:03:28|.2026-07-09
1569|.SO0000001569|.6642|.PAID|.6052.88|.常伟|.13599171102|.正在备注|.2026-09-08 01:18:31|.2026-09-08
1570|.SO0000001570|.58645|.PAID|.19819.95|.文波|.13807541012|.不断备注|.2026-08-10 12:33:34|.2026-08-10
1571|.SO0000001571|.50152|.PAID|.4743.42|.冉军|.13320254299|.其中备注|.2026-07-12 23:48:37|.2026-07-12
1572|.SO0000001572|.18766|.PAID|.16084.99|.张刚|.13792762931|.|.2026-09-11 11:03:40|.2026-09-11
1573|.SO0000001573|.12627|.CANCELED|.16054.12|.徐阳|.13916571861|.那个备注|.2026-08-13 22:18:43|.2026-08-13
1574|.SO0000001574|.58494|.PAID|.9460.71|.施凤英|.13111819659|.那么备注|.2026-07-15 09:33:46|.2026-07-15
1575|.SO0000001575|.57495|.SHIPPED|.2355.64|.包红梅|.13016120221|.感觉备注|.2026-09-14 20:48:49|.2026-09-14
1576|.SO0000001576|.58379|.CANCELED|.546.95|.张玉梅|.13024337852|.各种备注|.2026-08-16 08:03:52|.2026-08-16
1577|.SO0000001577|.25296|.DONE|.9194.29|.田婷婷|.13544865407|.以后备注|.2026-07-18 19:18:55|.2026-07-18
1578|.SO0000001578|.43880|.DONE|.12364.11|.邱楠|.13624260302|.到了备注|.2026-09-17 06:33:58|.2026-09-17
1579|.SO0000001579|.31509|.SHIPPED|.15429.08|.武建军|.13537671497|.首页备注|.2026-08-19 17:49:01|.2026-08-19
1580|.SO0000001580|.14599|.DONE|.8929.21|.刘秀梅|.13006199551|.积分备注|.2026-07-21 05:04:04|.2026-07-21
1581|.SO0000001581|.40504|.PAID|.17048.6|.王凤兰|.13285270465|.情况备注|.2026-06-22 16:19:07|.2026-06-22
1582|.SO0000001582|.49324|.PAID|.16979.58|.白涛|.13679345470|.设计备注|.2026-08-22 03:34:10|.2026-08-22
1583|.SO0000001583|.41048|.PAID|.18768.29|.罗建平|.13972060813|.认为备注|.2026-07-24 14:49:13|.2026-07-24
1584|.SO0000001584|.35845|.SHIPPED|.8453.34|.许帅|.13505743954|.完成备注|.2026-06-25 02:04:16|.2026-06-25
1585|.SO0000001585|.40466|.CREATED|.6751.07|.戴玉|.13728468875|.感觉备注|.2026-08-25 13:19:19|.2026-08-25
1586|.SO0000001586|.14498|.PAID|.13238.67|.赖冬梅|.13476764574|.|.2026-07-27 00:34:22|.2026-07-27
1587|.SO0000001587|.37882|.SHIPPED|.15969.09|.刘健|.13245826600|.增加备注|.2026-06-28 11:49:25|.2026-06-28
1588|.SO0000001588|.24879|.DONE|.16698.56|.刘红梅|.13691813947|.这是备注|.2026-08-28 23:04:28|.2026-08-28
1589|.SO0000001589|.228|.DONE|.18008.81|.张春梅|.13919479048|.加入备注|.2026-07-30 10:19:31|.2026-07-30
1590|.SO0000001590|.1847|.CREATED|.18611.92|.李文|.13774066006|.生产备注|.2026-07-01 21:34:34|.2026-07-01
1591|.SO0000001591|.41064|.DONE|.2519.97|.张秀英|.13486253113|.责任备注|.2026-08-31 08:49:37|.2026-08-31
1592|.SO0000001592|.1166|.CREATED|.18550.34|.蒙兰英|.13914050807|.一起备注|.2026-08-02 20:04:40|.2026-08-02
1593|.SO0000001593|.3976|.CREATED|.19763.92|.李淑兰|.13558758036|.由于备注|.2026-07-04 07:19:43|.2026-07-04
1594|.SO0000001594|.6677|.PAID|.18234.58|.李霞|.13340824587|.信息备注|.2026-09-03 18:34:46|.2026-09-03
1595|.SO0000001595|.50813|.CANCELED|.1268.29|.郁斌|.13915295395|.以上备注|.2026-08-05 05:49:49|.2026-08-05
1596|.SO0000001596|.57611|.SHIPPED|.19566.21|.刘东|.13893700229|.发生备注|.2026-07-07 17:04:52|.2026-07-07
1597|.SO0000001597|.32378|.DONE|.17135.03|.孔琴|.13361064603|.简介备注|.2026-09-06 04:19:55|.2026-09-06
1598|.SO0000001598|.4691|.DONE|.17139.33|.张鑫|.13184175809|.应用备注|.2026-08-08 15:34:58|.2026-08-08
1599|.SO0000001599|.17620|.PAID|.4787.74|.杨艳|.13650172878|.实现备注|.2026-07-10 02:50:01|.2026-07-10
1600|.SO0000001600|.30095|.PAID|.13954.0|.刘丹丹|.13920419471|.信息备注|.2026-09-09 14:05:04|.2026-09-09
1601|.SO0000001601|.30297|.PAID|.5050.29|.陈桂英|.13098026776|.有限备注|.2026-08-11 01:20:07|.2026-08-11
1602|.SO0000001602|.7125|.SHIPPED|.16204.28|.袁秀兰|.13544289149|.不是备注|.2026-07-13 12:35:10|.2026-07-13
1603|.SO0000001603|.8134|.PAID|.5320.59|.吴想|.13575094530|.历史备注|.2026-09-12 23:50:13|.2026-09-12
1604|.SO0000001604|.42009|.PAID|.13343.05|.韦淑兰|.13420167905|.|.2026-08-14 11:05:16|.2026-08-14
1605|.SO0000001605|.55330|.CREATED|.17243.67|.冯斌|.13634792856|.点击备注|.2026-07-16 22:20:19|.2026-07-16
1606|.SO0000001606|.16434|.CREATED|.10348.09|.柏红|.13751512757|.资料备注|.2026-09-15 09:35:22|.2026-09-15
1607|.SO0000001607|.32655|.CANCELED|.17585.48|.刘坤|.13954566427|.如此备注|.2026-08-17 20:50:25|.2026-08-17
1608|.SO0000001608|.32259|.CREATED|.17825.89|.向强|.13038212849|.为什备注|.2026-07-19 08:05:28|.2026-07-19
1609|.SO0000001609|.25268|.DONE|.5295.21|.史文|.13812208659|.这个备注|.2026-09-18 19:20:31|.2026-09-18
1610|.SO0000001610|.31139|.CREATED|.11681.36|.陈欣|.13939773444|.商品备注|.2026-08-20 06:35:34|.2026-08-20
1611|.SO0000001611|.46776|.CANCELED|.8002.9|.杨玉珍|.13348907200|.个人备注|.2026-07-22 17:50:37|.2026-07-22
1612|.SO0000001612|.21473|.PAID|.1661.66|.张冬梅|.13316047141|.专业备注|.2026-06-23 05:05:40|.2026-06-23
1613|.SO0000001613|.48871|.CREATED|.2952.24|.王洋|.13471323363|.工作备注|.2026-08-23 16:20:43|.2026-08-23
1614|.SO0000001614|.18378|.CANCELED|.16401.43|.李淑英|.13747608119|.发现备注|.2026-07-25 03:35:46|.2026-07-25
1615|.SO0000001615|.40095|.SHIPPED|.5230.42|.戴秀华|.13304730897|.最新备注|.2026-06-26 14:50:49|.2026-06-26
1616|.SO0000001616|.20474|.CREATED|.570.92|.陈雪|.13239555113|.一起备注|.2026-08-26 02:05:52|.2026-08-26
1617|.SO0000001617|.39435|.SHIPPED|.10625.02|.何秀华|.13866329802|.美国备注|.2026-07-28 13:20:55|.2026-07-28
1618|.SO0000001618|.9207|.PAID|.12670.16|.张龙|.13365627406|.处理备注|.2026-06-29 00:35:58|.2026-06-29
1619|.SO0000001619|.42396|.CANCELED|.19994.79|.黄玉华|.13487645794|.相关备注|.2026-08-29 11:51:01|.2026-08-29
1620|.SO0000001620|.10701|.CREATED|.17450.06|.董畅|.13702785030|.一定备注|.2026-07-31 23:06:04|.2026-07-31
1621|.SO0000001621|.10320|.DONE|.14450.87|.王艳|.13715781166|.实现备注|.2026-07-02 10:21:07|.2026-07-02
1622|.SO0000001622|.25959|.SHIPPED|.7637.08|.吴秀云|.13451217614|.信息备注|.2026-09-01 21:36:10|.2026-09-01
1623|.SO0000001623|.39998|.SHIPPED|.6581.73|.李敏|.13435027850|.记者备注|.2026-08-03 08:51:13|.2026-08-03
1624|.SO0000001624|.51181|.PAID|.5538.03|.胡娟|.13226044249|.品牌备注|.2026-07-05 20:06:16|.2026-07-05
1625|.SO0000001625|.2883|.PAID|.17820.17|.左凯|.13658375865|.完全备注|.2026-09-04 07:21:19|.2026-09-04
1626|.SO0000001626|.47173|.PAID|.8975.08|.何霞|.13705513449|.有关备注|.2026-08-06 18:36:22|.2026-08-06
1627|.SO0000001627|.32094|.CANCELED|.7142.36|.孙平|.13428828117|.中心备注|.2026-07-08 05:51:25|.2026-07-08
1628|.SO0000001628|.13130|.DONE|.6079.03|.樊玉|.13907404583|.生活备注|.2026-09-07 17:06:28|.2026-09-07
1629|.SO0000001629|.4497|.DONE|.9171.38|.窦伟|.13721219588|.直接备注|.2026-08-09 04:21:31|.2026-08-09
1630|.SO0000001630|.47816|.CANCELED|.9516.27|.罗婷|.13312743076|.朋友备注|.2026-07-11 15:36:34|.2026-07-11
1631|.SO0000001631|.8263|.DONE|.846.55|.张东|.13678127374|.显示备注|.2026-09-10 02:51:37|.2026-09-10
1632|.SO0000001632|.8931|.DONE|.10969.45|.常建军|.13235323139|.地址备注|.2026-08-12 14:06:40|.2026-08-12
1633|.SO0000001633|.15008|.CANCELED|.8945.19|.宋帆|.13941640358|.发生备注|.2026-07-14 01:21:43|.2026-07-14
1634|.SO0000001634|.31161|.PAID|.19222.53|.张帆|.13793057703|.活动备注|.2026-09-13 12:36:46|.2026-09-13
1635|.SO0000001635|.14995|.SHIPPED|.19001.79|.刘红梅|.13186007933|.如此备注|.2026-08-15 23:51:49|.2026-08-15
1636|.SO0000001636|.52492|.DONE|.19360.91|.郝莹|.13590070875|.到了备注|.2026-07-17 11:06:52|.2026-07-17
1637|.SO0000001637|.25379|.CANCELED|.5349.08|.王洁|.13642456414|.|.2026-09-16 22:21:55|.2026-09-16
1638|.SO0000001638|.20754|.PAID|.8034.68|.林宇|.13521343881|.只是备注|.2026-08-18 09:36:58|.2026-08-18
1639|.SO0000001639|.48980|.PAID|.15502.64|.王伟|.13850816028|.精华备注|.2026-07-20 20:52:01|.2026-07-20
1640|.SO0000001640|.55297|.PAID|.2405.14|.马彬|.1X000001640|.怎么备注|.2026-06-21 08:07:04|.2026-06-21
1641|.SO0000001641|.50287|.CREATED|.4349.52|.赵利|.13926261454|.不断备注|.2026-08-21 19:22:07|.2026-08-21
1642|.SO0000001642|.22652|.PAID|.10275.6|.贾淑英|.13714674649|.|.2026-07-23 06:37:10|.2026-07-23
1643|.SO0000001643|.7489|.PAID|.4108.59|.温磊|.13162816997|.名称备注|.2026-06-24 17:52:13|.2026-06-24
1644|.SO0000001644|.23474|.CREATED|.11434.32|.平金凤|.13960382673|.关系备注|.2026-08-24 05:07:16|.2026-08-24
1645|.SO0000001645|.57990|.PAID|.16922.88|.徐健|.13886149277|.网上备注|.2026-07-26 16:22:19|.2026-07-26
1646|.SO0000001646|.35575|.PAID|.10908.19|.王桂兰|.13237761572|.安全备注|.2026-06-27 03:37:22|.2026-06-27
1647|.SO0000001647|.33363|.PAID|.18468.44|.方淑华|.13015645654|.的是备注|.2026-08-27 14:52:25|.2026-08-27
1648|.SO0000001648|.47371|.SHIPPED|.19643.57|.魏宇|.13973133361|.主要备注|.2026-07-29 02:07:28|.2026-07-29
1649|.SO0000001649|.7569|.PAID|.10253.35|.吴雪梅|.13830896013|.数据备注|.2026-06-30 13:22:31|.2026-06-30
1650|.SO0000001650|.12936|.SHIPPED|.10565.35|.邢建|.13518107189|.应用备注|.2026-08-30 00:37:34|.2026-08-30
1651|.SO0000001651|.5447|.SHIPPED|.15081.46|.陈倩|.13722915598|.只是备注|.2026-08-01 11:52:37|.2026-08-01
1652|.SO0000001652|.38151|.PAID|.4958.94|.毛凯|.13002960147|.不要备注|.2026-07-03 23:07:40|.2026-07-03
1653|.SO0000001653|.32906|.SHIPPED|.7507.87|.李超|.13279303883|.最新备注|.2026-09-02 10:22:43|.2026-09-02
1654|.SO0000001654|.51274|.DONE|.9181.79|.张丽娟|.13941230463|.拥有备注|.2026-08-04 21:37:46|.2026-08-04
1655|.SO0000001655|.24822|.CANCELED|.3685.93|.郭桂荣|.13749305855|.|.2026-07-06 08:52:49|.2026-07-06
1656|.SO0000001656|.51127|.PAID|.5681.74|.杨丽华|.13283805241|.成功备注|.2026-09-05 20:07:52|.2026-09-05
1657|.SO0000001657|.18130|.PAID|.15923.97|.贺想|.13997832014|.之后备注|.2026-08-07 07:22:55|.2026-08-07
1658|.SO0000001658|.19134|.CREATED|.18847.19|.黄成|.13130010584|.由于备注|.2026-07-09 18:37:58|.2026-07-09
1659|.SO0000001659|.45660|.PAID|.10504.43|.李军|.13318678497|.留言备注|.2026-09-08 05:53:01|.2026-09-08
1660|.SO0000001660|.38906|.CANCELED|.14766.52|.李凤英|.13909836410|.发表备注|.2026-08-10 17:08:04|.2026-08-10
1661|.SO0000001661|.505|.PAID|.6904.41|.孙玉珍|.13917406510|.任何备注|.2026-07-12 04:23:07|.2026-07-12
1662|.SO0000001662|.52501|.PAID|.1130.94|.王桂香|.13340630375|.操作备注|.2026-09-11 15:38:10|.2026-09-11
1663|.SO0000001663|.43004|.PAID|.9413.1|.严桂荣|.13643823769|.国际备注|.2026-08-13 02:53:13|.2026-08-13
1664|.SO0000001664|.16683|.DONE|.13459.26|.郝玉|.13726279465|.需要备注|.2026-07-15 14:08:16|.2026-07-15
1665|.SO0000001665|.19223|.CANCELED|.3143.79|.包建国|.13304518866|.注意备注|.2026-09-14 01:23:19|.2026-09-14
1666|.SO0000001666|.23773|.CANCELED|.1459.3|.李桂香|.13368989123|.电子备注|.2026-08-16 12:38:22|.2026-08-16
1667|.SO0000001667|.58886|.CREATED|.12127.01|.刘丹丹|.13147804789|.一样备注|.2026-07-18 23:53:25|.2026-07-18
1668|.SO0000001668|.58129|.CANCELED|.7057.9|.杨玉珍|.13638266846|.美国备注|.2026-09-17 11:08:28|.2026-09-17
1669|.SO0000001669|.10608|.PAID|.19328.1|.张岩|.1X000001669|.全国备注|.2026-08-19 22:23:31|.2026-08-19
1670|.SO0000001670|.36963|.CANCELED|.2231.71|.易秀梅|.13604399296|.工程备注|.2026-07-21 09:38:34|.2026-07-21
1671|.SO0000001671|.14381|.PAID|.4774.34|.田文|.13022397499|.控制备注|.2026-06-22 20:53:37|.2026-06-22
1672|.SO0000001672|.44527|.CANCELED|.7050.07|.郝娟|.13276824703|.记者备注|.2026-08-22 08:08:40|.2026-08-22
1673|.SO0000001673|.8646|.DONE|.14693.33|.潘丽娟|.13607092430|.主题备注|.2026-07-24 19:23:43|.2026-07-24
1674|.SO0000001674|.36088|.SHIPPED|.12744.2|.崔丽丽|.13913982649|.问题备注|.2026-06-25 06:38:46|.2026-06-25
1675|.SO0000001675|.52591|.PAID|.9435.84|.欧芳|.13960265295|.而且备注|.2026-08-25 17:53:49|.2026-08-25
1676|.SO0000001676|.52688|.CREATED|.3969.41|.王成|.13202426318|.学习备注|.2026-07-27 05:08:52|.2026-07-27
1677|.SO0000001677|.30479|.PAID|.2154.5|.邱桂花|.13446218642|.|.2026-06-28 16:23:55|.2026-06-28
1678|.SO0000001678|.52344|.CREATED|.17336.89|.吴静|.13363409897|.方面备注|.2026-08-28 03:38:58|.2026-08-28
1679|.SO0000001679|.51633|.DONE|.11115.9|.张博|.13745546809|.时候备注|.2026-07-30 14:54:01|.2026-07-30
1680|.SO0000001680|.17112|.PAID|.18837.74|.王丽华|.13489313636|.密码备注|.2026-07-01 02:09:04|.2026-07-01
1681|.SO0000001681|.45072|.CANCELED|.1162.43|.张建平|.13460877257|.社区备注|.2026-08-31 13:24:07|.2026-08-31
1682|.SO0000001682|.32732|.PAID|.8193.52|.任瑞|.13770723398|.的人备注|.2026-08-02 00:39:10|.2026-08-02
1683|.SO0000001683|.22164|.SHIPPED|.5713.93|.刘玉英|.13708235787|.首页备注|.2026-07-04 11:54:13|.2026-07-04
1684|.SO0000001684|.45255|.CANCELED|.3718.5|.岳艳|.13090821900|.注意备注|.2026-09-03 23:09:16|.2026-09-03
1685|.SO0000001685|.36881|.CREATED|.6089.31|.王玉|.13383951295|.简介备注|.2026-08-05 10:24:19|.2026-08-05
1686|.SO0000001686|.30294|.CREATED|.3800.91|.李建|.13950938793|.这样备注|.2026-07-07 21:39:22|.2026-07-07
1687|.SO0000001687|.42349|.DONE|.2784.35|.袁荣|.13654628821|.人民备注|.2026-09-06 08:54:25|.2026-09-06
1688|.SO0000001688|.51775|.SHIPPED|.12390.19|.朱梅|.13725486024|.论坛备注|.2026-08-08 20:09:28|.2026-08-08
1689|.SO0000001689|.21496|.CREATED|.8550.29|.钱秀珍|.13488621475|.但是备注|.2026-07-10 07:24:31|.2026-07-10
1690|.SO0000001690|.16948|.SHIPPED|.2393.03|.谢旭|.13193501886|.起来备注|.2026-09-09 18:39:34|.2026-09-09
1691|.SO0000001691|.47704|.PAID|.16656.03|.廖畅|.13354444202|.业务备注|.2026-08-11 05:54:37|.2026-08-11
